google,image_file,label
test,gs://fake_face_detect/test/346.jpg,real
test,gs://fake_face_detect/test/352.jpg,real
test,gs://fake_face_detect/test/359.jpg,real
test,gs://fake_face_detect/test/365.jpg,real
test,gs://fake_face_detect/test/367.jpg,real
test,gs://fake_face_detect/test/369.jpg,real
test,gs://fake_face_detect/test/370.jpg,real
test,gs://fake_face_detect/test/38.jpg,real
test,gs://fake_face_detect/test/381.jpg,real
test,gs://fake_face_detect/test/394.jpg,real
test,gs://fake_face_detect/test/395.jpg,real
test,gs://fake_face_detect/test/401.jpg,real
test,gs://fake_face_detect/test/406.jpg,real
test,gs://fake_face_detect/test/417.jpg,real
test,gs://fake_face_detect/test/419.jpg,real
test,gs://fake_face_detect/test/420.jpg,real
test,gs://fake_face_detect/test/422.jpg,real
test,gs://fake_face_detect/test/425.jpg,real
test,gs://fake_face_detect/test/435.jpg,real
test,gs://fake_face_detect/test/444.jpg,real
test,gs://fake_face_detect/test/445.jpg,real
test,gs://fake_face_detect/test/448.jpg,real
test,gs://fake_face_detect/test/45.jpg,real
test,gs://fake_face_detect/test/453.jpg,real
test,gs://fake_face_detect/test/459.jpg,real
test,gs://fake_face_detect/test/460.jpg,real
test,gs://fake_face_detect/test/464.jpg,real
test,gs://fake_face_detect/test/469.jpg,real
test,gs://fake_face_detect/test/472.jpg,real
test,gs://fake_face_detect/test/474.jpg,real
test,gs://fake_face_detect/test/475.jpg,real
test,gs://fake_face_detect/test/476.jpg,real
test,gs://fake_face_detect/test/478.jpg,real
test,gs://fake_face_detect/test/482.jpg,real
test,gs://fake_face_detect/test/485.jpg,real
test,gs://fake_face_detect/test/491.jpg,real
test,gs://fake_face_detect/test/493.jpg,real
test,gs://fake_face_detect/test/497.jpg,real
test,gs://fake_face_detect/test/499.jpg,real
test,gs://fake_face_detect/test/506.jpg,real
test,gs://fake_face_detect/test/51.jpg,real
test,gs://fake_face_detect/test/510.jpg,real
test,gs://fake_face_detect/test/511.jpg,real
test,gs://fake_face_detect/test/515.jpg,real
test,gs://fake_face_detect/test/516.jpg,real
test,gs://fake_face_detect/test/522.jpg,real
test,gs://fake_face_detect/test/526.jpg,real
test,gs://fake_face_detect/test/532.jpg,real
test,gs://fake_face_detect/test/541.jpg,real
test,gs://fake_face_detect/test/547.jpg,real
test,gs://fake_face_detect/test/548.jpg,real
test,gs://fake_face_detect/test/549.jpg,real
test,gs://fake_face_detect/test/562.jpg,real
test,gs://fake_face_detect/test/563.jpg,real
test,gs://fake_face_detect/test/571.jpg,real
test,gs://fake_face_detect/test/576.jpg,real
test,gs://fake_face_detect/test/578.jpg,real
test,gs://fake_face_detect/test/579.jpg,real
test,gs://fake_face_detect/test/585.jpg,real
test,gs://fake_face_detect/test/594.jpg,real
test,gs://fake_face_detect/test/596.jpg,real
test,gs://fake_face_detect/test/60.jpg,real
test,gs://fake_face_detect/test/603.jpg,real
test,gs://fake_face_detect/test/606.jpg,real
test,gs://fake_face_detect/test/611.jpg,real
test,gs://fake_face_detect/test/619.jpg,real
test,gs://fake_face_detect/test/633.jpg,real
test,gs://fake_face_detect/test/637.jpg,real
test,gs://fake_face_detect/test/639.jpg,real
test,gs://fake_face_detect/test/645.jpg,real
test,gs://fake_face_detect/test/646.jpg,real
test,gs://fake_face_detect/test/649.jpg,real
test,gs://fake_face_detect/test/65.jpg,real
test,gs://fake_face_detect/test/654.jpg,real
test,gs://fake_face_detect/test/657.jpg,real
test,gs://fake_face_detect/test/661.jpg,real
test,gs://fake_face_detect/test/667.jpg,real
test,gs://fake_face_detect/test/677.jpg,real
test,gs://fake_face_detect/test/681.jpg,real
test,gs://fake_face_detect/test/685.jpg,real
test,gs://fake_face_detect/test/699.jpg,real
test,gs://fake_face_detect/test/70.jpg,real
test,gs://fake_face_detect/test/700.jpg,real
test,gs://fake_face_detect/test/703.jpg,real
test,gs://fake_face_detect/test/714.jpg,real
test,gs://fake_face_detect/test/715.jpg,real
test,gs://fake_face_detect/test/718.jpg,real
test,gs://fake_face_detect/test/726.jpg,real
test,gs://fake_face_detect/test/732.jpg,real
test,gs://fake_face_detect/test/737.jpg,real
test,gs://fake_face_detect/test/739.jpg,real
test,gs://fake_face_detect/test/740.jpg,real
test,gs://fake_face_detect/test/742.jpg,real
test,gs://fake_face_detect/test/745.jpg,real
test,gs://fake_face_detect/test/758.jpg,real
test,gs://fake_face_detect/test/762.jpg,real
test,gs://fake_face_detect/test/764.jpg,real
test,gs://fake_face_detect/test/766.jpg,real
test,gs://fake_face_detect/test/767.jpg,real
test,gs://fake_face_detect/test/772.jpg,real
test,gs://fake_face_detect/test/786.jpg,real
test,gs://fake_face_detect/test/788.jpg,real
test,gs://fake_face_detect/test/795.jpg,real
test,gs://fake_face_detect/test/798.jpg,real
test,gs://fake_face_detect/test/799.jpg,real
test,gs://fake_face_detect/test/8.jpg,real
test,gs://fake_face_detect/test/811.jpg,real
test,gs://fake_face_detect/test/812.jpg,real
test,gs://fake_face_detect/test/815.jpg,real
test,gs://fake_face_detect/test/816.jpg,real
test,gs://fake_face_detect/test/817.jpg,real
test,gs://fake_face_detect/test/818.jpg,real
test,gs://fake_face_detect/test/822.jpg,real
test,gs://fake_face_detect/test/824.jpg,real
test,gs://fake_face_detect/test/827.jpg,real
test,gs://fake_face_detect/test/83.jpg,real
test,gs://fake_face_detect/test/84.jpg,real
test,gs://fake_face_detect/test/840.jpg,real
test,gs://fake_face_detect/test/842.jpg,real
test,gs://fake_face_detect/test/85.jpg,real
test,gs://fake_face_detect/test/853.jpg,real
test,gs://fake_face_detect/test/854.jpg,real
test,gs://fake_face_detect/test/858.jpg,real
test,gs://fake_face_detect/test/86.jpg,real
test,gs://fake_face_detect/test/861.jpg,real
test,gs://fake_face_detect/test/870.jpg,real
test,gs://fake_face_detect/test/873.jpg,real
test,gs://fake_face_detect/test/879.jpg,real
test,gs://fake_face_detect/test/884.jpg,real
test,gs://fake_face_detect/test/89.jpg,real
test,gs://fake_face_detect/test/894.jpg,real
test,gs://fake_face_detect/test/895.jpg,real
test,gs://fake_face_detect/test/898.jpg,real
test,gs://fake_face_detect/test/906.jpg,real
test,gs://fake_face_detect/test/909.jpg,real
test,gs://fake_face_detect/test/915.jpg,real
test,gs://fake_face_detect/test/918.jpg,real
test,gs://fake_face_detect/test/922.jpg,real
test,gs://fake_face_detect/test/924.jpg,real
test,gs://fake_face_detect/test/931.jpg,real
test,gs://fake_face_detect/test/932.jpg,real
test,gs://fake_face_detect/test/936.jpg,real
test,gs://fake_face_detect/test/95.jpg,real
test,gs://fake_face_detect/test/951.jpg,real
test,gs://fake_face_detect/test/954.jpg,real
test,gs://fake_face_detect/test/961.jpg,real
test,gs://fake_face_detect/test/965.jpg,real
test,gs://fake_face_detect/test/966.jpg,real
test,gs://fake_face_detect/test/97.jpg,real
test,gs://fake_face_detect/test/979.jpg,real
test,gs://fake_face_detect/test/982.jpg,real
test,gs://fake_face_detect/test/991.jpg,real
test,gs://fake_face_detect/test/995.jpg,real
validation,gs://fake_face_detect/train/1.jpg,real
training,gs://fake_face_detect/train/10.jpg,real
validation,gs://fake_face_detect/train/100.jpg,real
training,gs://fake_face_detect/train/1000.jpg,real
training,gs://fake_face_detect/train/1002.jpg,real
validation,gs://fake_face_detect/train/1003.jpg,real
training,gs://fake_face_detect/train/1004.jpg,real
training,gs://fake_face_detect/train/1005.jpg,real
training,gs://fake_face_detect/train/1006.jpg,real
validation,gs://fake_face_detect/train/1008.jpg,real
training,gs://fake_face_detect/train/1009.jpg,real
training,gs://fake_face_detect/train/101.jpg,real
training,gs://fake_face_detect/train/1010.jpg,real
training,gs://fake_face_detect/train/1011.jpg,real
training,gs://fake_face_detect/train/1012.jpg,real
training,gs://fake_face_detect/train/1013.jpg,real
training,gs://fake_face_detect/train/1014.jpg,real
training,gs://fake_face_detect/train/1016.jpg,real
training,gs://fake_face_detect/train/1017.jpg,real
validation,gs://fake_face_detect/train/1019.jpg,real
training,gs://fake_face_detect/train/1020.jpg,real
validation,gs://fake_face_detect/train/1021.jpg,real
training,gs://fake_face_detect/train/1022.jpg,real
training,gs://fake_face_detect/train/1024.jpg,real
training,gs://fake_face_detect/train/1025.jpg,real
training,gs://fake_face_detect/train/1026.jpg,real
training,gs://fake_face_detect/train/1028.jpg,real
training,gs://fake_face_detect/train/103.jpg,real
training,gs://fake_face_detect/train/1031.jpg,real
training,gs://fake_face_detect/train/1032.jpg,real
training,gs://fake_face_detect/train/1034.jpg,real
training,gs://fake_face_detect/train/1035.jpg,real
training,gs://fake_face_detect/train/1036.jpg,real
training,gs://fake_face_detect/train/1037.jpg,real
training,gs://fake_face_detect/train/1038.jpg,real
training,gs://fake_face_detect/train/104.jpg,real
training,gs://fake_face_detect/train/1040.jpg,real
training,gs://fake_face_detect/train/1041.jpg,real
training,gs://fake_face_detect/train/1042.jpg,real
training,gs://fake_face_detect/train/1043.jpg,real
training,gs://fake_face_detect/train/1044.jpg,real
training,gs://fake_face_detect/train/1045.jpg,real
training,gs://fake_face_detect/train/1046.jpg,real
training,gs://fake_face_detect/train/1047.jpg,real
training,gs://fake_face_detect/train/1048.jpg,real
training,gs://fake_face_detect/train/1049.jpg,real
training,gs://fake_face_detect/train/105.jpg,real
training,gs://fake_face_detect/train/1050.jpg,real
training,gs://fake_face_detect/train/1051.jpg,real
validation,gs://fake_face_detect/train/1052.jpg,real
training,gs://fake_face_detect/train/1054.jpg,real
validation,gs://fake_face_detect/train/1055.jpg,real
training,gs://fake_face_detect/train/1056.jpg,real
training,gs://fake_face_detect/train/1057.jpg,real
training,gs://fake_face_detect/train/1058.jpg,real
training,gs://fake_face_detect/train/106.jpg,real
training,gs://fake_face_detect/train/1060.jpg,real
training,gs://fake_face_detect/train/1061.jpg,real
training,gs://fake_face_detect/train/1062.jpg,real
training,gs://fake_face_detect/train/1063.jpg,real
validation,gs://fake_face_detect/train/1065.jpg,real
validation,gs://fake_face_detect/train/1066.jpg,real
training,gs://fake_face_detect/train/1067.jpg,real
training,gs://fake_face_detect/train/1068.jpg,real
training,gs://fake_face_detect/train/1069.jpg,real
training,gs://fake_face_detect/train/107.jpg,real
training,gs://fake_face_detect/train/1071.jpg,real
training,gs://fake_face_detect/train/1072.jpg,real
training,gs://fake_face_detect/train/1073.jpg,real
training,gs://fake_face_detect/train/1074.jpg,real
training,gs://fake_face_detect/train/1075.jpg,real
training,gs://fake_face_detect/train/1076.jpg,real
training,gs://fake_face_detect/train/1077.jpg,real
training,gs://fake_face_detect/train/1078.jpg,real
training,gs://fake_face_detect/train/108.jpg,real
training,gs://fake_face_detect/train/1081.jpg,real
training,gs://fake_face_detect/train/1083.jpg,real
training,gs://fake_face_detect/train/1084.jpg,real
training,gs://fake_face_detect/train/1087.jpg,real
training,gs://fake_face_detect/train/1088.jpg,real
validation,gs://fake_face_detect/train/1090.jpg,real
validation,gs://fake_face_detect/train/1091.jpg,real
training,gs://fake_face_detect/train/1092.jpg,real
training,gs://fake_face_detect/train/1093.jpg,real
validation,gs://fake_face_detect/train/1095.jpg,real
training,gs://fake_face_detect/train/1096.jpg,real
training,gs://fake_face_detect/train/1098.jpg,real
validation,gs://fake_face_detect/train/1099.jpg,real
training,gs://fake_face_detect/train/11.jpg,real
training,gs://fake_face_detect/train/110.jpg,real
training,gs://fake_face_detect/train/1100.jpg,real
training,gs://fake_face_detect/train/1101.jpg,real
training,gs://fake_face_detect/train/1102.jpg,real
training,gs://fake_face_detect/train/1103.jpg,real
training,gs://fake_face_detect/train/1104.jpg,real
training,gs://fake_face_detect/train/1105.jpg,real
training,gs://fake_face_detect/train/1106.jpg,real
training,gs://fake_face_detect/train/1107.jpg,real
training,gs://fake_face_detect/train/1108.jpg,real
training,gs://fake_face_detect/train/1109.jpg,real
training,gs://fake_face_detect/train/111.jpg,real
training,gs://fake_face_detect/train/1110.jpg,real
training,gs://fake_face_detect/train/1111.jpg,real
training,gs://fake_face_detect/train/1112.jpg,real
training,gs://fake_face_detect/train/1113.jpg,real
training,gs://fake_face_detect/train/1114.jpg,real
training,gs://fake_face_detect/train/1115.jpg,real
training,gs://fake_face_detect/train/1116.jpg,real
training,gs://fake_face_detect/train/1117.jpg,real
validation,gs://fake_face_detect/train/1118.jpg,real
training,gs://fake_face_detect/train/1119.jpg,real
training,gs://fake_face_detect/train/112.jpg,real
training,gs://fake_face_detect/train/1121.jpg,real
training,gs://fake_face_detect/train/1122.jpg,real
training,gs://fake_face_detect/train/1123.jpg,real
training,gs://fake_face_detect/train/1125.jpg,real
training,gs://fake_face_detect/train/1126.jpg,real
training,gs://fake_face_detect/train/1127.jpg,real
training,gs://fake_face_detect/train/1128.jpg,real
training,gs://fake_face_detect/train/1129.jpg,real
validation,gs://fake_face_detect/train/113.jpg,real
training,gs://fake_face_detect/train/1130.jpg,real
training,gs://fake_face_detect/train/1131.jpg,real
training,gs://fake_face_detect/train/1132.jpg,real
validation,gs://fake_face_detect/train/1133.jpg,real
training,gs://fake_face_detect/train/1135.jpg,real
training,gs://fake_face_detect/train/1137.jpg,real
training,gs://fake_face_detect/train/1139.jpg,real
training,gs://fake_face_detect/train/1140.jpg,real
validation,gs://fake_face_detect/train/1141.jpg,real
training,gs://fake_face_detect/train/1142.jpg,real
validation,gs://fake_face_detect/train/1143.jpg,real
training,gs://fake_face_detect/train/1144.jpg,real
training,gs://fake_face_detect/train/1145.jpg,real
training,gs://fake_face_detect/train/1147.jpg,real
training,gs://fake_face_detect/train/1148.jpg,real
training,gs://fake_face_detect/train/115.jpg,real
training,gs://fake_face_detect/train/1150.jpg,real
training,gs://fake_face_detect/train/1152.jpg,real
training,gs://fake_face_detect/train/1154.jpg,real
training,gs://fake_face_detect/train/1155.jpg,real
training,gs://fake_face_detect/train/1156.jpg,real
training,gs://fake_face_detect/train/1157.jpg,real
training,gs://fake_face_detect/train/1158.jpg,real
training,gs://fake_face_detect/train/1159.jpg,real
training,gs://fake_face_detect/train/116.jpg,real
training,gs://fake_face_detect/train/1160.jpg,real
training,gs://fake_face_detect/train/1161.jpg,real
validation,gs://fake_face_detect/train/1162.jpg,real
training,gs://fake_face_detect/train/1164.jpg,real
training,gs://fake_face_detect/train/1165.jpg,real
training,gs://fake_face_detect/train/1166.jpg,real
training,gs://fake_face_detect/train/1167.jpg,real
training,gs://fake_face_detect/train/1168.jpg,real
training,gs://fake_face_detect/train/1169.jpg,real
training,gs://fake_face_detect/train/117.jpg,real
validation,gs://fake_face_detect/train/1170.jpg,real
training,gs://fake_face_detect/train/1172.jpg,real
validation,gs://fake_face_detect/train/1174.jpg,real
training,gs://fake_face_detect/train/1175.jpg,real
training,gs://fake_face_detect/train/1177.jpg,real
training,gs://fake_face_detect/train/1178.jpg,real
validation,gs://fake_face_detect/train/1179.jpg,real
training,gs://fake_face_detect/train/118.jpg,real
training,gs://fake_face_detect/train/1182.jpg,real
validation,gs://fake_face_detect/train/1184.jpg,real
training,gs://fake_face_detect/train/1185.jpg,real
training,gs://fake_face_detect/train/1186.jpg,real
training,gs://fake_face_detect/train/1187.jpg,real
training,gs://fake_face_detect/train/1189.jpg,real
training,gs://fake_face_detect/train/119.jpg,real
training,gs://fake_face_detect/train/1190.jpg,real
training,gs://fake_face_detect/train/1191.jpg,real
training,gs://fake_face_detect/train/1192.jpg,real
training,gs://fake_face_detect/train/1194.jpg,real
training,gs://fake_face_detect/train/1195.jpg,real
training,gs://fake_face_detect/train/1196.jpg,real
training,gs://fake_face_detect/train/1197.jpg,real
training,gs://fake_face_detect/train/1199.jpg,real
validation,gs://fake_face_detect/train/12.jpg,real
training,gs://fake_face_detect/train/120.jpg,real
training,gs://fake_face_detect/train/1200.jpg,real
training,gs://fake_face_detect/train/1201.jpg,real
training,gs://fake_face_detect/train/1202.jpg,real
training,gs://fake_face_detect/train/1203.jpg,real
training,gs://fake_face_detect/train/1204.jpg,real
training,gs://fake_face_detect/train/1205.jpg,real
training,gs://fake_face_detect/train/1206.jpg,real
training,gs://fake_face_detect/train/1208.jpg,real
validation,gs://fake_face_detect/train/1209.jpg,real
training,gs://fake_face_detect/train/121.jpg,real
training,gs://fake_face_detect/train/1210.jpg,real
training,gs://fake_face_detect/train/1211.jpg,real
training,gs://fake_face_detect/train/1213.jpg,real
training,gs://fake_face_detect/train/1214.jpg,real
training,gs://fake_face_detect/train/1215.jpg,real
validation,gs://fake_face_detect/train/1217.jpg,real
training,gs://fake_face_detect/train/1218.jpg,real
training,gs://fake_face_detect/train/1219.jpg,real
training,gs://fake_face_detect/train/122.jpg,real
training,gs://fake_face_detect/train/1220.jpg,real
training,gs://fake_face_detect/train/1221.jpg,real
training,gs://fake_face_detect/train/1222.jpg,real
training,gs://fake_face_detect/train/1223.jpg,real
validation,gs://fake_face_detect/train/1224.jpg,real
training,gs://fake_face_detect/train/1225.jpg,real
training,gs://fake_face_detect/train/1226.jpg,real
training,gs://fake_face_detect/train/1227.jpg,real
training,gs://fake_face_detect/train/1229.jpg,real
training,gs://fake_face_detect/train/123.jpg,real
training,gs://fake_face_detect/train/1230.jpg,real
validation,gs://fake_face_detect/train/1231.jpg,real
training,gs://fake_face_detect/train/1233.jpg,real
validation,gs://fake_face_detect/train/1235.jpg,real
training,gs://fake_face_detect/train/1236.jpg,real
validation,gs://fake_face_detect/train/1237.jpg,real
training,gs://fake_face_detect/train/1238.jpg,real
training,gs://fake_face_detect/train/1239.jpg,real
training,gs://fake_face_detect/train/124.jpg,real
training,gs://fake_face_detect/train/1240.jpg,real
training,gs://fake_face_detect/train/1242.jpg,real
training,gs://fake_face_detect/train/1243.jpg,real
training,gs://fake_face_detect/train/1244.jpg,real
training,gs://fake_face_detect/train/1245.jpg,real
training,gs://fake_face_detect/train/1246.jpg,real
training,gs://fake_face_detect/train/1247.jpg,real
training,gs://fake_face_detect/train/1248.jpg,real
training,gs://fake_face_detect/train/1249.jpg,real
training,gs://fake_face_detect/train/125.jpg,real
validation,gs://fake_face_detect/train/1250.jpg,real
training,gs://fake_face_detect/train/1251.jpg,real
training,gs://fake_face_detect/train/1252.jpg,real
training,gs://fake_face_detect/train/1255.jpg,real
training,gs://fake_face_detect/train/1257.jpg,real
training,gs://fake_face_detect/train/1258.jpg,real
training,gs://fake_face_detect/train/1259.jpg,real
training,gs://fake_face_detect/train/1261.jpg,real
training,gs://fake_face_detect/train/1262.jpg,real
training,gs://fake_face_detect/train/1263.jpg,real
training,gs://fake_face_detect/train/1265.jpg,real
training,gs://fake_face_detect/train/1266.jpg,real
validation,gs://fake_face_detect/train/1267.jpg,real
training,gs://fake_face_detect/train/1268.jpg,real
training,gs://fake_face_detect/train/127.jpg,real
training,gs://fake_face_detect/train/1270.jpg,real
training,gs://fake_face_detect/train/1272.jpg,real
training,gs://fake_face_detect/train/1273.jpg,real
training,gs://fake_face_detect/train/1274.jpg,real
training,gs://fake_face_detect/train/1275.jpg,real
training,gs://fake_face_detect/train/1277.jpg,real
training,gs://fake_face_detect/train/1279.jpg,real
training,gs://fake_face_detect/train/128.jpg,real
training,gs://fake_face_detect/train/1281.jpg,real
training,gs://fake_face_detect/train/1282.jpg,real
training,gs://fake_face_detect/train/1283.jpg,real
training,gs://fake_face_detect/train/1284.jpg,real
training,gs://fake_face_detect/train/1285.jpg,real
validation,gs://fake_face_detect/train/1286.jpg,real
training,gs://fake_face_detect/train/1287.jpg,real
training,gs://fake_face_detect/train/1288.jpg,real
training,gs://fake_face_detect/train/1289.jpg,real
training,gs://fake_face_detect/train/1290.jpg,real
training,gs://fake_face_detect/train/1291.jpg,real
training,gs://fake_face_detect/train/1292.jpg,real
training,gs://fake_face_detect/train/1293.jpg,real
validation,gs://fake_face_detect/train/1294.jpg,real
training,gs://fake_face_detect/train/1296.jpg,real
training,gs://fake_face_detect/train/1297.jpg,real
training,gs://fake_face_detect/train/1299.jpg,real
training,gs://fake_face_detect/train/13.jpg,real
training,gs://fake_face_detect/train/130.jpg,real
training,gs://fake_face_detect/train/1300.jpg,real
training,gs://fake_face_detect/train/1302.jpg,real
training,gs://fake_face_detect/train/1303.jpg,real
training,gs://fake_face_detect/train/1304.jpg,real
training,gs://fake_face_detect/train/1305.jpg,real
training,gs://fake_face_detect/train/1307.jpg,real
training,gs://fake_face_detect/train/1309.jpg,real
training,gs://fake_face_detect/train/131.jpg,real
training,gs://fake_face_detect/train/1310.jpg,real
training,gs://fake_face_detect/train/1311.jpg,real
training,gs://fake_face_detect/train/1312.jpg,real
training,gs://fake_face_detect/train/1313.jpg,real
training,gs://fake_face_detect/train/1314.jpg,real
training,gs://fake_face_detect/train/1315.jpg,real
training,gs://fake_face_detect/train/1316.jpg,real
training,gs://fake_face_detect/train/1317.jpg,real
validation,gs://fake_face_detect/train/1318.jpg,real
validation,gs://fake_face_detect/train/1319.jpg,real
training,gs://fake_face_detect/train/132.jpg,real
training,gs://fake_face_detect/train/1320.jpg,real
training,gs://fake_face_detect/train/1323.jpg,real
validation,gs://fake_face_detect/train/1325.jpg,real
validation,gs://fake_face_detect/train/1326.jpg,real
training,gs://fake_face_detect/train/1328.jpg,real
training,gs://fake_face_detect/train/133.jpg,real
validation,gs://fake_face_detect/train/1331.jpg,real
training,gs://fake_face_detect/train/1333.jpg,real
training,gs://fake_face_detect/train/1334.jpg,real
training,gs://fake_face_detect/train/1336.jpg,real
training,gs://fake_face_detect/train/1338.jpg,real
validation,gs://fake_face_detect/train/1339.jpg,real
training,gs://fake_face_detect/train/134.jpg,real
training,gs://fake_face_detect/train/1340.jpg,real
training,gs://fake_face_detect/train/1341.jpg,real
training,gs://fake_face_detect/train/1342.jpg,real
training,gs://fake_face_detect/train/1343.jpg,real
training,gs://fake_face_detect/train/1344.jpg,real
training,gs://fake_face_detect/train/1345.jpg,real
training,gs://fake_face_detect/train/1346.jpg,real
validation,gs://fake_face_detect/train/1347.jpg,real
validation,gs://fake_face_detect/train/1348.jpg,real
training,gs://fake_face_detect/train/135.jpg,real
validation,gs://fake_face_detect/train/1350.jpg,real
training,gs://fake_face_detect/train/1351.jpg,real
training,gs://fake_face_detect/train/1353.jpg,real
training,gs://fake_face_detect/train/1354.jpg,real
training,gs://fake_face_detect/train/1355.jpg,real
training,gs://fake_face_detect/train/1356.jpg,real
training,gs://fake_face_detect/train/1357.jpg,real
training,gs://fake_face_detect/train/1358.jpg,real
validation,gs://fake_face_detect/train/1359.jpg,real
training,gs://fake_face_detect/train/136.jpg,real
training,gs://fake_face_detect/train/1360.jpg,real
training,gs://fake_face_detect/train/1361.jpg,real
training,gs://fake_face_detect/train/1362.jpg,real
training,gs://fake_face_detect/train/1363.jpg,real
training,gs://fake_face_detect/train/1365.jpg,real
training,gs://fake_face_detect/train/1366.jpg,real
validation,gs://fake_face_detect/train/1367.jpg,real
validation,gs://fake_face_detect/train/1368.jpg,real
training,gs://fake_face_detect/train/137.jpg,real
training,gs://fake_face_detect/train/1373.jpg,real
training,gs://fake_face_detect/train/1374.jpg,real
training,gs://fake_face_detect/train/1377.jpg,real
training,gs://fake_face_detect/train/1378.jpg,real
training,gs://fake_face_detect/train/1379.jpg,real
training,gs://fake_face_detect/train/1380.jpg,real
training,gs://fake_face_detect/train/1381.jpg,real
training,gs://fake_face_detect/train/1382.jpg,real
training,gs://fake_face_detect/train/1383.jpg,real
training,gs://fake_face_detect/train/1384.jpg,real
training,gs://fake_face_detect/train/1385.jpg,real
validation,gs://fake_face_detect/train/1387.jpg,real
training,gs://fake_face_detect/train/1388.jpg,real
training,gs://fake_face_detect/train/1389.jpg,real
training,gs://fake_face_detect/train/139.jpg,real
training,gs://fake_face_detect/train/1390.jpg,real
validation,gs://fake_face_detect/train/1391.jpg,real
training,gs://fake_face_detect/train/1395.jpg,real
validation,gs://fake_face_detect/train/1396.jpg,real
training,gs://fake_face_detect/train/1397.jpg,real
training,gs://fake_face_detect/train/1398.jpg,real
training,gs://fake_face_detect/train/1399.jpg,real
training,gs://fake_face_detect/train/14.jpg,real
training,gs://fake_face_detect/train/140.jpg,real
training,gs://fake_face_detect/train/1400.jpg,real
training,gs://fake_face_detect/train/1401.jpg,real
training,gs://fake_face_detect/train/1402.jpg,real
training,gs://fake_face_detect/train/1403.jpg,real
training,gs://fake_face_detect/train/1404.jpg,real
training,gs://fake_face_detect/train/1405.jpg,real
training,gs://fake_face_detect/train/1406.jpg,real
training,gs://fake_face_detect/train/1407.jpg,real
training,gs://fake_face_detect/train/1408.jpg,real
training,gs://fake_face_detect/train/1409.jpg,real
training,gs://fake_face_detect/train/141.jpg,real
training,gs://fake_face_detect/train/1410.jpg,real
training,gs://fake_face_detect/train/1411.jpg,real
training,gs://fake_face_detect/train/1412.jpg,real
training,gs://fake_face_detect/train/1413.jpg,real
training,gs://fake_face_detect/train/1414.jpg,real
training,gs://fake_face_detect/train/1415.jpg,real
training,gs://fake_face_detect/train/1416.jpg,real
training,gs://fake_face_detect/train/1417.jpg,real
training,gs://fake_face_detect/train/1419.jpg,real
training,gs://fake_face_detect/train/1421.jpg,real
training,gs://fake_face_detect/train/1423.jpg,real
training,gs://fake_face_detect/train/1425.jpg,real
training,gs://fake_face_detect/train/1426.jpg,real
training,gs://fake_face_detect/train/1427.jpg,real
training,gs://fake_face_detect/train/1429.jpg,real
training,gs://fake_face_detect/train/143.jpg,real
training,gs://fake_face_detect/train/1430.jpg,real
training,gs://fake_face_detect/train/1431.jpg,real
training,gs://fake_face_detect/train/1433.jpg,real
training,gs://fake_face_detect/train/1434.jpg,real
training,gs://fake_face_detect/train/1435.jpg,real
training,gs://fake_face_detect/train/1436.jpg,real
training,gs://fake_face_detect/train/1437.jpg,real
training,gs://fake_face_detect/train/1438.jpg,real
training,gs://fake_face_detect/train/1439.jpg,real
validation,gs://fake_face_detect/train/144.jpg,real
training,gs://fake_face_detect/train/1440.jpg,real
training,gs://fake_face_detect/train/1441.jpg,real
training,gs://fake_face_detect/train/1442.jpg,real
training,gs://fake_face_detect/train/1443.jpg,real
training,gs://fake_face_detect/train/1444.jpg,real
training,gs://fake_face_detect/train/1445.jpg,real
training,gs://fake_face_detect/train/1446.jpg,real
training,gs://fake_face_detect/train/1447.jpg,real
training,gs://fake_face_detect/train/1448.jpg,real
training,gs://fake_face_detect/train/1449.jpg,real
training,gs://fake_face_detect/train/145.jpg,real
validation,gs://fake_face_detect/train/1450.jpg,real
training,gs://fake_face_detect/train/1451.jpg,real
validation,gs://fake_face_detect/train/1452.jpg,real
training,gs://fake_face_detect/train/1453.jpg,real
validation,gs://fake_face_detect/train/1454.jpg,real
training,gs://fake_face_detect/train/1455.jpg,real
training,gs://fake_face_detect/train/1456.jpg,real
training,gs://fake_face_detect/train/1457.jpg,real
training,gs://fake_face_detect/train/1459.jpg,real
training,gs://fake_face_detect/train/146.jpg,real
training,gs://fake_face_detect/train/1460.jpg,real
training,gs://fake_face_detect/train/1461.jpg,real
training,gs://fake_face_detect/train/1462.jpg,real
training,gs://fake_face_detect/train/1463.jpg,real
training,gs://fake_face_detect/train/1464.jpg,real
training,gs://fake_face_detect/train/1465.jpg,real
training,gs://fake_face_detect/train/1466.jpg,real
training,gs://fake_face_detect/train/1467.jpg,real
training,gs://fake_face_detect/train/1468.jpg,real
training,gs://fake_face_detect/train/1469.jpg,real
training,gs://fake_face_detect/train/147.jpg,real
training,gs://fake_face_detect/train/1470.jpg,real
training,gs://fake_face_detect/train/1472.jpg,real
training,gs://fake_face_detect/train/1473.jpg,real
training,gs://fake_face_detect/train/1474.jpg,real
training,gs://fake_face_detect/train/1475.jpg,real
training,gs://fake_face_detect/train/1477.jpg,real
training,gs://fake_face_detect/train/1478.jpg,real
training,gs://fake_face_detect/train/1479.jpg,real
training,gs://fake_face_detect/train/148.jpg,real
validation,gs://fake_face_detect/train/1481.jpg,real
training,gs://fake_face_detect/train/1483.jpg,real
